,sales
391699,25782.838
388,26494.988
404952,24807.324
639814,25782.838
152779,25782.838
344562,26494.988
205747,25782.838
258804,26494.988
213970,26494.988
536241,26494.988
462562,25782.838
51193,25782.838
449277,25782.838
581436,25519.475
469332,25782.838
516877,25782.838
156362,26494.988
557864,25782.838
8312,25519.475
220584,25782.838
177778,544.04193
645811,25782.838
474944,26494.988
43547,25782.838
69409,25782.838
167827,25782.838
437758,26494.988
136745,25782.838
488770,327.30405
469311,25782.838
30949,327.30405
377348,25782.838
648821,26494.988
418994,25782.838
211061,25782.838
571995,25519.475
284510,26494.988
154304,25519.475
276504,26494.988
618406,24807.324
62698,24807.324
707119,26494.988
258987,26494.988
438095,25782.838
456312,26494.988
605082,25782.838
171632,327.30405
463403,25782.838
481513,25782.838
443943,25782.838
328632,24807.324
709710,25519.475
431220,25782.838
267960,544.04193
604732,26494.988
492257,24807.324
661666,26494.988
348573,24807.324
99266,26494.988
272018,25782.838
334813,25782.838
483040,26494.988
297472,26494.988
464802,26494.988
16461,26494.988
661899,26494.988
208178,25782.838
323397,26494.988
196524,26494.988
72790,25782.838
20144,25782.838
651078,26494.988
664926,327.30405
46609,24807.324
247061,25519.475
255619,25782.838
587198,25782.838
639253,26494.988
630915,26494.988
49867,26494.988
210553,25782.838
557471,26494.988
711179,27.041248
576017,25782.838
684608,691.0328
627106,25782.838
354861,194.49442
219900,24807.324
362463,24807.324
281418,25782.838
333007,24807.324
342468,544.04193
619541,25782.838
670227,25519.475
22628,25782.838
628177,25782.838
472113,327.30405
357587,26494.988
547543,24807.324
131732,327.30405
471946,24807.324
158103,25782.838
197515,26494.988
106433,24807.324
188825,26494.988
447866,26494.988
75447,24807.324
38225,26494.988
501137,25782.838
380665,25782.838
111486,25782.838
393889,26494.988
205097,25782.838
67656,24807.324
231225,25782.838
427108,25519.475
519396,327.30405
526270,26494.988
586611,26494.988
622407,26494.988
126251,327.30405
321742,25782.838
516813,25782.838
273525,26494.988
371395,26494.988
92873,25782.838
230403,25519.475
25784,26494.988
476733,24807.324
123574,25782.838
237883,25782.838
232206,25782.838
496471,24807.324
456381,25782.838
341043,25782.838
565204,327.30405
463442,24807.324
345258,25782.838
137556,26494.988
200397,26494.988
552919,26494.988
289378,26494.988
15563,321.71573
201984,25782.838
21728,327.30405
203572,327.30405
382235,25782.838
650154,26494.988
40924,26494.988
308683,327.30405
25550,25782.838
166292,327.30405
6863,25782.838
492643,26494.988
389364,26494.988
12756,24807.324
75250,25782.838
378575,25519.475
206381,25782.838
701654,26494.988
319970,25782.838
626311,25782.838
428887,327.30405
264156,327.30405
212261,25782.838
239931,26494.988
665632,25782.838
435575,25782.838
260338,194.49442
567510,26494.988
344606,26494.988
555601,25782.838
71157,25782.838
251171,25782.838
248150,25519.475
92516,25782.838
432103,25782.838
355091,26494.988
596373,25519.475
434854,27.041248
17407,26494.988
261130,25519.475
601785,25782.838
67086,25782.838
685861,25782.838
605977,25519.475
26195,26494.988
486250,24807.324
579067,25782.838
644822,24807.324
677956,25782.838
67014,327.30405
391317,25519.475
633775,25782.838
373960,25782.838
605879,25519.475
34502,26494.988
460262,327.30405
601278,24807.324
649930,26494.988
107775,25782.838
285604,25519.475
150043,24807.324
566318,25782.838
318825,25782.838
285154,25519.475
210303,327.30405
380383,327.30405
208942,25782.838
34758,25519.475
44656,26494.988
569261,25782.838
389139,26494.988
172148,26494.988
345814,25782.838
427949,25782.838
545759,25782.838
243486,327.30405
46991,24807.324
222082,26494.988
381161,25782.838
33952,321.71573
263851,26494.988
48372,25782.838
71976,327.30405
575437,24807.324
363890,25782.838
265534,26494.988
25225,327.30405
74056,25519.475
329244,25519.475
10892,25782.838
467778,26494.988
517092,24807.324
61374,26494.988
611667,327.30405
66435,25782.838
89368,25782.838
243078,25782.838
409581,26494.988
514940,26494.988
614196,26494.988
495998,327.30405
679728,24807.324
331737,25782.838
112790,25782.838
130273,26494.988
628919,25519.475
419237,25782.838
277720,25782.838
703575,25782.838
650494,25782.838
545845,25782.838
109720,25782.838
305514,26494.988
404761,26494.988
172443,26494.988
74750,25782.838
41491,25782.838
591862,25519.475
483014,26494.988
4589,26494.988
333858,25782.838
253103,26494.988
436459,25782.838
100057,25782.838
375380,327.30405
309413,24807.324
508383,24807.324
480254,25782.838
618276,26494.988
558549,327.30405
321011,25519.475
308848,544.04193
513072,26494.988
216853,25782.838
611499,25782.838
118495,25782.838
374563,25782.838
636088,25519.475
195969,25782.838
171353,25782.838
287675,25782.838
667163,25782.838
466420,25782.838
112268,25782.838
174183,25782.838
496525,194.49442
594202,26494.988
630355,24807.324
469465,327.30405
599446,25782.838
532604,25782.838
319575,26494.988
363949,25782.838
2858,327.30405
220378,26494.988
532700,25782.838
273473,25519.475
87505,25782.838
545469,26494.988
166776,25782.838
669563,26494.988
315625,25782.838
251165,25519.475
541269,25782.838
702944,25782.838
566284,24807.324
428579,26494.988
685460,25782.838
115384,25782.838
55962,26494.988
447446,25782.838
424073,25782.838
222368,25782.838
36976,26494.988
559324,25782.838
457503,25782.838
414455,25782.838
444474,24807.324
134204,327.30405
194262,26494.988
24492,25782.838
694504,25519.475
593934,25519.475
623407,25519.475
551583,26494.988
219106,25782.838
614671,26494.988
174578,26494.988
663655,25782.838
142572,25782.838
266989,327.30405
675041,327.30405
131481,26494.988
344815,327.30405
593158,25782.838
512027,544.04193
575488,25782.838
284543,327.30405
245795,25782.838
622288,26494.988
42609,25782.838
364987,26494.988
410959,25782.838
674689,25782.838
197671,26494.988
273602,25782.838
280229,26494.988
231664,25782.838
576551,24807.324
179381,25782.838
19334,194.49442
201514,25782.838
684789,327.30405
18206,26494.988
297763,25782.838
270861,25782.838
354911,25782.838
336291,25782.838
117960,25519.475
585531,122.22734
591969,25782.838
558193,26494.988
552403,26494.988
592902,26494.988
304242,25782.838
521178,194.49442
308934,26494.988
24512,327.30405
666,24807.324
161233,25519.475
256178,26494.988
702822,24807.324
485111,25519.475
667881,25519.475
110100,25782.838
356894,26494.988
195099,25782.838
424356,25782.838
487607,25782.838
185421,26494.988
166320,25782.838
142464,25782.838
107521,25782.838
418250,25519.475
605740,26494.988
102436,24807.324
402437,24807.324
629943,327.30405
230749,327.30405
408811,327.30405
193737,26494.988
433406,194.49442
65735,26494.988
255911,327.30405
252734,25519.475
178576,25782.838
645715,25782.838
469260,327.30405
508178,26494.988
528534,25782.838
684096,25782.838
634193,327.30405
470322,25782.838
656812,25519.475
550760,25782.838
496968,26494.988
212280,25782.838
491863,24807.324
569206,25519.475
408047,691.0328
273746,25782.838
520295,26494.988
598321,26494.988
493529,26494.988
90582,26494.988
499670,327.30405
158610,24807.324
300206,25782.838
269184,25519.475
178449,25519.475
273641,26494.988
256594,25782.838
180360,26494.988
458978,26494.988
408084,26494.988
22316,25782.838
95334,26494.988
338810,327.30405
601986,327.30405
428864,327.30405
663398,327.30405
396800,26494.988
670086,26494.988
217275,26494.988
653398,26494.988
698568,26494.988
613801,26494.988
89047,25782.838
340895,25782.838
114453,25782.838
487871,25782.838
293427,24807.324
453071,26494.988
658999,26494.988
48328,25782.838
341538,26494.988
206457,25782.838
64239,194.49442
29565,25782.838
707423,25782.838
413820,24807.324
663595,25519.475
145628,26494.988
402478,26494.988
277864,27.041248
83388,25519.475
529147,26494.988
15082,25782.838
92887,25782.838
381501,25782.838
145950,194.49442
169810,24807.324
25844,25782.838
680750,25782.838
645128,24807.324
61710,26494.988
260853,24807.324
664381,25782.838
417339,24807.324
319927,26494.988
551714,24807.324
399077,26494.988
59494,24807.324
422362,26494.988
710790,25782.838
555507,327.30405
349767,25782.838
187023,26494.988
59024,25519.475
182823,25782.838
174407,327.30405
545237,25782.838
393548,26494.988
251497,25782.838
136971,25782.838
466778,25782.838
39688,327.30405
114680,24807.324
201800,25782.838
35016,25782.838
18935,327.30405
478350,26494.988
427575,26494.988
62016,24807.324
93876,26494.988
189628,544.04193
507538,24807.324
331375,327.30405
317837,25782.838
482709,25782.838
467527,25782.838
482730,26494.988
239380,26494.988
192210,25519.475
47358,327.30405
338502,25782.838
267653,26494.988
626953,327.30405
297570,27.041248
68900,25782.838
108243,24807.324
556320,25782.838
30676,25782.838
218308,24807.324
689786,25782.838
19827,327.30405
258478,26494.988
626776,327.30405
62161,26494.988
14992,327.30405
66682,25519.475
503650,24807.324
468089,25782.838
642666,26494.988
561713,26494.988
626409,327.30405
290145,26494.988
359505,26494.988
2962,26494.988
121614,26494.988
300928,25782.838
503926,24807.324
272210,25519.475
416094,26494.988
609261,25782.838
119600,327.30405
653761,25782.838
363603,327.30405
23121,25782.838
481367,327.30405
112568,25782.838
404401,327.30405
437181,26494.988
606799,327.30405
151656,26494.988
452805,25782.838
71786,26494.988
276182,24807.324
561698,25782.838
348220,24807.324
246596,26494.988
593486,26494.988
252108,25782.838
452567,26494.988
564970,327.30405
232356,26494.988
112888,25782.838
586105,25782.838
227612,25782.838
615768,25782.838
363595,327.30405
497676,25782.838
711563,25782.838
15562,327.30405
142555,25782.838
681645,26494.988
392946,25782.838
605766,25782.838
118743,25782.838
54760,25782.838
644875,25782.838
31894,24807.324
171866,327.30405
673651,24807.324
300214,26494.988
2694,25782.838
42404,25519.475
494103,25782.838
256238,25782.838
131565,25782.838
271031,327.30405
392541,327.30405
471707,25782.838
479485,26494.988
423475,26494.988
249506,25782.838
329174,25782.838
497963,25782.838
684168,25519.475
606202,194.49442
547059,26494.988
272483,25782.838
326790,26494.988
293132,25782.838
149320,25782.838
318945,26494.988
166865,25782.838
19599,25782.838
44419,25782.838
65975,25782.838
25940,327.30405
580282,24807.324
370121,26494.988
307790,25782.838
374168,327.30405
609207,327.30405
620976,26494.988
351434,26494.988
354249,327.30405
88809,26494.988
540552,26494.988
54369,25782.838
84958,26494.988
616744,25782.838
693006,25782.838
177218,26494.988
163495,26494.988
492646,24807.324
288278,26494.988
619924,25782.838
259757,25782.838
46484,26494.988
208896,327.30405
521585,327.30405
583697,24807.324
599923,327.30405
381857,25782.838
124577,25782.838
125792,26494.988
266005,25782.838
522582,25782.838
484856,26494.988
332515,24807.324
490604,25782.838
410965,25782.838
705741,24807.324
489649,26494.988
23816,25782.838
589729,25782.838
136742,25782.838
495272,26494.988
4923,194.49442
267729,26494.988
292042,327.30405
703788,24807.324
225735,25782.838
372768,24807.324
588012,25782.838
563608,25782.838
679596,327.30405
652086,25519.475
482418,25782.838
198378,26494.988
155477,26494.988
680719,26494.988
152962,26494.988
418652,327.30405
239466,25519.475
150681,26494.988
46845,25782.838
416922,327.30405
622001,26494.988
468289,327.30405
126477,26494.988
569753,25519.475
495197,327.30405
44858,26494.988
116152,25782.838
366753,25782.838
165566,26494.988
498462,25782.838
552048,26494.988
685038,25782.838
331840,25782.838
473923,25782.838
122620,26494.988
600323,327.30405
14237,26494.988
382225,25782.838
528387,26494.988
274660,25782.838
432016,25782.838
218239,25782.838
552039,327.30405
687385,25782.838
534666,26494.988
577421,25519.475
457586,25782.838
123093,544.04193
379080,24807.324
426036,26494.988
294237,25782.838
631141,26494.988
259306,25782.838
283301,26494.988
672249,26494.988
64300,24807.324
221807,25782.838
675708,327.30405
342832,25782.838
279846,24807.324
640567,25519.475
62638,25782.838
45214,25782.838
383691,24807.324
588201,26494.988
216034,25782.838
208375,26494.988
120267,25782.838
68494,24807.324
239499,26494.988
32939,26494.988
437114,25782.838
305810,327.30405
1159,26494.988
435228,25782.838
175182,327.30405
213794,25782.838
151046,327.30405
297887,26494.988
53718,25782.838
626852,327.30405
182692,25519.475
592334,24807.324
337876,24807.324
313596,25782.838
97871,25782.838
490162,25782.838
276716,25782.838
664899,25519.475
160372,25782.838
333463,25782.838
23597,26494.988
423056,327.30405
579590,25782.838
205938,24807.324
544508,24807.324
405753,26494.988
51667,25782.838
636458,25782.838
156088,25782.838
376055,26494.988
421844,544.04193
570880,327.30405
220887,26494.988
72068,25782.838
151353,26494.988
340638,26494.988
523136,25782.838
114520,25519.475
295844,25519.475
356953,25519.475
81704,27.041248
403960,327.30405
57908,26494.988
241154,327.30405
512151,25782.838
657036,327.30405
128237,25782.838
331896,26494.988
8776,24807.324
617488,25782.838
315151,25782.838
176355,25782.838
122790,25782.838
896,25519.475
115010,327.30405
472053,327.30405
253835,26494.988
504097,24807.324
113812,25782.838
43772,25782.838
90318,25782.838
711292,25782.838
373812,327.30405
224602,25782.838
597904,691.0328
21239,327.30405
125347,122.22734
41783,25782.838
21374,25782.838
325458,25519.475
506557,24807.324
595113,24807.324
239411,26494.988
185228,25782.838
318820,27.041248
262694,327.30405
347824,25782.838
638012,25782.838
371839,24807.324
344392,26494.988
379181,25519.475
615562,26494.988
596965,25519.475
205452,26494.988
432508,25782.838
228409,25782.838
48691,24807.324
436982,25782.838
630124,327.30405
154061,24807.324
151808,26494.988
500217,25782.838
153832,25782.838
428194,25782.838
176169,26494.988
339656,25782.838
267512,25782.838
504729,26494.988
178761,25782.838
371417,26494.988
450536,25782.838
660268,25782.838
648414,25782.838
73071,25782.838
158998,327.30405
14981,26494.988
525076,25782.838
444030,25782.838
354026,26494.988
326171,26494.988
710724,25519.475
437862,25519.475
220163,25782.838
128908,26494.988
395856,26494.988
578140,27.041248
188870,25519.475
82434,327.30405
605842,25782.838
444587,327.30405
209032,327.30405
273016,25782.838
574951,25782.838
112511,26494.988
260243,26494.988
16683,327.30405
162076,26494.988
156603,25782.838
574547,25782.838
144084,24807.324
289481,327.30405
57111,26494.988
441138,327.30405
650749,327.30405
561566,26494.988
30332,26494.988
566752,327.30405
317330,24807.324
355555,25782.838
615674,327.30405
665979,25782.838
250488,25782.838
421906,327.30405
32613,327.30405
88477,25782.838
394245,327.30405
531598,26494.988
442269,25782.838
315643,25782.838
489075,25782.838
65050,327.30405
305351,26494.988
141384,24807.324
475112,26494.988
102398,26494.988
78660,327.30405
210848,25782.838
329656,25519.475
363159,26494.988
407467,327.30405
402442,26494.988
379652,26494.988
447654,327.30405
539990,194.49442
523678,327.30405
439478,25782.838
588697,25782.838
534940,26494.988
64394,26494.988
455257,26494.988
603267,25782.838
64415,24807.324
143813,25782.838
121910,26494.988
187068,327.30405
189386,25782.838
290759,25782.838
531946,25782.838
339998,25782.838
425613,25782.838
43706,25782.838
230938,25782.838
213127,327.30405
291515,327.30405
143451,26494.988
97610,26494.988
475473,25782.838
513804,26494.988
124064,327.30405
522327,327.30405
551119,327.30405
305523,25519.475
564973,26494.988
527032,26494.988
617036,25782.838
106903,25782.838
395370,26494.988
349696,25782.838
239029,25782.838
184294,26494.988
700835,25782.838
653906,26494.988
620994,24807.324
198726,25782.838
31841,26494.988
583070,24807.324
31356,25782.838
24131,24807.324
571545,27.041248
